sle,bsgm_wpgp_2015_dst,guf_ghsl_dst_2014,dmsp_2011,ccilc_dst011_2015,ccilc_dst040_2015,ccilc_dst130_2015,ccilc_dst140_2015,ccilc_dst150_2015,ccilc_dst160_2015,ccilc_dst190_2015,ccilc_dst200_2015,ghsl_dst_2014,guf_dst_2012,cciwat_cls,cciwat_dst,cciwat_dst_negative,gpw4coast_dst,osmint_dst,osmriv_dst,osmroa_dst,slope,topo,tt50k_2000,wclim_prec,wclim_temp,urbanaccessibility_2015,viirs_2016,wdpa_cat1_dst_2017,Id,area_sqm,DIST_TO_MANGROVE
59,0.09200000017881393,0.09200000017881393,0.0,0.09200000017881393,0.3779999911785126,0.5210000276565552,19.072999954223633,339.7860107421875,0.0,6.10099983215332,6.460000038146973,0.26100000739097595,0.09200000017881393,0.0,2.0280001163482666,2.0280001163482666,6.1539998054504395,2.812000036239624,1.1169999837875366,2.134000062942505,3.0,11.0,477.1075134277344,3349.732421875,27.884435653686523,181.2100067138672,0.03793582320213318,547.0130004882812,5247856,938.2897646576173,-10.07294837891191
60,0.12999999523162842,0.12999999523162842,0.0,0.12999999523162842,0.3659999966621399,0.46000000834465027,19.05500030517578,339.84100341796875,0.0,6.052999973297119,6.406000137329102,0.3330000042915344,0.12999999523162842,0.0,1.9700000286102295,1.9700000286102295,6.122000217437744,2.882999897003174,1.024999976158142,2.2260000705718994,0.0,16.0,475.62249755859375,3349.797607421875,27.880809783935547,181.52999877929688,0.03793582320213318,546.9860229492188,5248033,1876.5809407023125,-33.52124244782278
61,0.12999999523162842,0.12999999523162842,0.0,1.0529999732971191,2.0299999713897705,1.1169999837875366,13.414999961853027,344.5270080566406,-0.9240000247955322,7.184999942779541,11.479000091552734,0.39100000262260437,0.12999999523162842,0.0,0.09300000220537186,0.09300000220537186,11.017000198364258,4.571000099182129,0.09200000017881393,0.0,3.0,9.0,346.3500061035156,3322.21240234375,27.824373245239258,165.3249969482422,0.033918604254722595,541.4400024414062,5248797,938.2932884972892,31.8040074585384
62,0.09300000220537186,0.09300000220537186,0.0,1.0,1.9869999885559082,1.1130000352859497,13.32699966430664,344.6000061035156,-0.871999979019165,7.130000114440918,11.402999877929688,0.3319999873638153,0.09300000220537186,0.0,0.12999999523162842,0.12999999523162842,11.055000305175781,4.650000095367432,0.18299999833106995,0.0,3.0,9.0,344.29998779296875,3321.550048828125,27.82208251953125,165.1999969482422,0.033918604254722595,541.3519897460938,5249205,2814.8826359416953,-25.73958272132372
63,0.0,0.0,0.0,0.871999979019165,1.8619999885559082,1.0199999809265137,13.21399974822998,344.72900390625,-0.7459999918937683,7.1519999504089355,11.274999618530273,0.20499999821186066,0.0,0.0,0.26100000739097595,0.26100000739097595,11.010000228881836,4.776000022888184,0.27799999713897705,0.0,2.0,16.0,338.1000061035156,3319.570068359375,27.819082260131836,164.8000030517578,0.033918604254722595,541.2369995117188,5249396,3753.181054657999,35.7957079609667
64,0.09200000017881393,0.09200000017881393,0.0,0.7459999918937683,1.7389999628067017,0.9279999732971191,13.10099983215332,344.8580017089844,-0.6209999918937683,7.176000118255615,11.147000312805176,0.09200000017881393,0.09300000220537186,0.0,0.39100000262260437,0.39100000262260437,10.967000007629395,4.9019999504089355,0.3330000042915344,0.0,2.0,18.0,331.8999938964844,3317.75,27.81541633605957,164.39999389648438,0.033918604254722595,541.1220092773438,5249782,938.296813344294,66.25237651470233
65,0.09300000220537186,0.09300000220537186,0.0,0.7950000166893005,1.7799999713897705,0.9279999732971191,13.189000129699707,344.78399658203125,-0.6660000085830688,7.228000164031982,11.222999572753906,0.12999999523162842,0.09300000220537186,0.0,0.3330000042915344,0.3330000042915344,10.927000045776367,4.823999881744385,0.3319999873638153,0.09200000017881393,1.0,19.0,333.29998779296875,3318.489990234375,27.8177490234375,164.5,0.033918604254722595,541.2100219726562,5250166,1876.59644335784,-37.122150804708824
66,0.0,0.0,0.0,0.6660000085830688,1.6549999713897705,0.8349999785423279,13.07699966430664,344.9129943847656,-0.5389999747276306,7.252999782562256,11.095999717712402,0.0,0.12999999523162842,0.0,0.4620000123977661,0.4620000123977661,10.883999824523926,4.949999809265137,0.414000004529953,0.09200000017881393,0.0,19.0,327.1000061035156,3316.75,27.813749313354492,164.10000610351562,0.01369230356067419,541.094970703125,5250634,2814.8995451119927,9.46589029720565
67,0.09200000017881393,0.09200000017881393,0.0,0.5910000205039978,1.5729999542236328,0.7419999837875366,13.053999900817871,344.9679870605469,-0.4620000123977661,7.329999923706055,11.045000076293945,0.09300000220537186,0.09200000017881393,0.0,0.4580000042915344,0.4580000042915344,10.800999641418457,5.0,0.4580000042915344,0.12999999523162842,2.0,19.0,322.29998779296875,3315.75,27.812082290649414,163.8000030517578,0.01369230356067419,541.0679931640625,5251174,1876.6041916210252,9.230892975407478
68,0.0,0.0,0.0,0.09200000017881393,0.2070000022649765,0.0,11.03499984741211,364.7929992675781,0.1860000044107437,2.805000066757202,2.0429999828338623,0.0,0.0,0.0,0.12999999523162842,0.12999999523162842,25.08300018310547,6.127999782562256,0.09200000017881393,5.316999912261963,4.0,11.0,221.80499267578125,3040.405029296875,27.24564552307129,102.3499984741211,0.05585701763629913,518.0009765625,5252570,938.3073787563475,-10.049121102138397
69,0.0,0.0,0.0,0.0,0.1860000044107437,0.09200000017881393,11.123000144958496,364.8689880371094,0.2070000022649765,2.743000030517578,2.0409998893737793,0.09200000017881393,0.0,0.0,0.20499999821186066,0.20499999821186066,25.159000396728516,6.192999839782715,0.18299999833106995,5.4029998779296875,3.0,16.0,223.61500549316406,3039.514892578125,27.235687255859375,102.05000305175781,0.05585701763629913,517.9130249023438,5252958,2814.9257029086803,-30.515271424236744
70,0.0,0.0,0.0,0.09200000017881393,0.2930000126361847,0.0,11.010000228881836,364.8450012207031,0.27799999713897705,2.73799991607666,1.9500000476837158,0.0,0.0,0.0,0.2070000022649765,0.2070000022649765,25.030000686645508,6.061999797821045,0.09200000017881393,5.283999919891357,4.0,12.0,221.32749938964844,3039.85498046875,27.24448013305664,102.4000015258789,0.038390956819057465,517.9719848632812,5253151,2814.927819808024,2.2116974685627677
71,-0.09200000017881393,-0.09200000017881393,0.0,0.0,0.27799999713897705,0.09200000017881393,11.098999977111816,364.9209899902344,0.2930000126361847,2.6740000247955322,1.9479999542236328,0.09200000017881393,-0.09200000017881393,0.0,0.26100000739097595,0.26100000739097595,25.106000900268555,6.127999782562256,0.18299999833106995,5.369999885559082,4.0,19.0,223.03250122070312,3038.965087890625,27.23468780517578,102.0999984741211,0.038390956819057465,517.885009765625,5253357,938.3101927476007,-22.85731948620373
72,0.0,0.0,0.0,0.09200000017881393,0.2930000126361847,0.0,11.010000228881836,364.8450012207031,0.27799999713897705,2.73799991607666,1.9500000476837158,0.0,0.0,0.0,0.2070000022649765,0.2070000022649765,25.030000686645508,6.061999797821045,0.09200000017881393,5.283999919891357,4.0,12.0,221.32749938964844,3039.85498046875,27.24448013305664,102.4000015258789,0.038390956819057465,517.9719848632812,5253558,938.310898968245,-22.702266407437776
73,0.0,0.0,0.0,-0.09200000017881393,0.2750000059604645,0.18299999833106995,11.187000274658203,364.99700927734375,0.3330000042915344,2.61299991607666,1.9479999542236328,0.12999999523162842,0.0,0.0,0.3319999873638153,0.3319999873638153,25.18199920654297,6.193999767303467,0.2750000059604645,5.455999851226807,4.0,25.0,224.7375030517578,3038.074951171875,27.224897384643555,101.80000305175781,0.038390956819057465,517.7979736328125,5253559,938.3108991221978,27.177655933084733
74,0.0,0.0,0.0,0.0,0.3709999918937683,0.09200000017881393,11.074999809265137,364.9729919433594,0.38199999928474426,2.6080000400543213,1.8550000190734863,0.0,0.0,0.0,0.3330000042915344,0.3330000042915344,25.054000854492188,6.064000129699707,0.18299999833106995,5.3379998207092285,5.0,20.0,221.69749450683594,3038.594970703125,27.23406410217285,102.19999694824219,0.038390956819057465,517.8569946289062,5253733,2814.934153877425,-3.1597835308200426
75,0.0,0.0,0.0,0.0,0.3709999918937683,0.09200000017881393,11.074999809265137,364.9729919433594,0.38199999928474426,2.6080000400543213,1.8550000190734863,0.0,0.0,0.0,0.3330000042915344,0.3330000042915344,25.054000854492188,6.064000129699707,0.18299999833106995,5.3379998207092285,5.0,20.0,221.69749450683594,3038.594970703125,27.23406410217285,102.19999694824219,0.038390956819057465,517.8569946289062,5254098,3753.251487329423,-1.9638529724011504
76,0.0,0.0,0.0,-0.09200000017881393,0.28999999165534973,0.18299999833106995,11.163999557495117,365.04901123046875,0.414000004529953,2.5439999103546143,1.8550000190734863,0.09200000017881393,0.0,0.0,0.39100000262260437,0.39100000262260437,25.128999710083008,6.130000114440918,0.2750000059604645,5.425000190734863,4.0,26.0,223.21249389648438,3037.72509765625,27.224689483642578,101.9000015258789,0.038390956819057465,517.7689819335938,5254099,938.3130112221552,82.02495101162316
77,0.09200000017881393,0.09200000017881393,0.0,-0.09200000017881393,0.3319999873638153,0.18299999833106995,11.140999794006348,365.10101318359375,0.49900001287460327,2.4769999980926514,1.7630000114440918,0.12999999523162842,0.09200000017881393,0.0,0.3319999873638153,0.3319999873638153,25.07699966430664,6.066999912261963,0.2750000059604645,5.394999980926514,5.0,26.0,221.6875,3037.375,27.2244815826416,102.0,0.038390956819057465,517.7410278320312,5254509,938.3144191332487,83.50188850342059
78,0.0,0.0,0.0,-0.1860000044107437,0.5569999814033508,1.3919999599456787,1.934999942779541,356.68701171875,0.27799999713897705,6.521999835968018,3.066999912261963,0.0,0.09200000017881393,0.0,2.6549999713897705,2.6549999713897705,16.725000381469727,6.4029998779296875,0.5569999814033508,0.0,1.0,29.0,215.13250732421875,3144.572509765625,27.49856185913086,131.85000610351562,0.026085127145051956,527.7009887695312,5258372,1876.6548767928796,128.90881448644976
79,0.09200000017881393,0.09200000017881393,0.0,-0.09300000220537186,0.46399998664855957,1.4839999675750732,1.8459999561309814,356.739990234375,0.1860000044107437,6.589000225067139,2.9739999771118164,0.09300000220537186,0.09200000017881393,0.0,2.563999891281128,2.563999891281128,16.652999877929688,6.354000091552734,0.46399998664855957,0.0,2.0,31.0,216.57749938964844,3143.657470703125,27.497020721435547,131.75,0.026085127145051956,527.6729736328125,5258555,1876.6569890343865,130.0602401031656
80,0.09200000017881393,0.09200000017881393,0.0,-0.09300000220537186,0.46399998664855957,1.4839999675750732,1.8459999561309814,356.739990234375,0.1860000044107437,6.589000225067139,2.9739999771118164,0.09300000220537186,0.09200000017881393,0.0,2.563999891281128,2.563999891281128,16.652999877929688,6.354000091552734,0.46399998664855957,0.0,2.0,31.0,216.57749938964844,3143.657470703125,27.497020721435547,131.75,0.026085127145051956,527.6729736328125,5258755,938.3291971806945,75.19793459064185
81,0.0,0.0,0.0,0.4580000042915344,0.09200000017881393,1.9900000095367432,16.618000030517578,342.60198974609375,0.0,7.550000190734863,7.697000026702881,0.09300000220537186,0.0,0.0,0.2930000126361847,0.2930000126361847,7.8429999351501465,3.9130001068115234,0.18299999833106995,3.7320001125335693,1.0,9.0,520.7000122070312,3339.8974609375,27.84210205078125,173.66000366210938,0.019900470972061157,544.39697265625,5258958,2814.9890499373487,99.03097714023407
82,0.3659999966621399,0.3659999966621399,0.0,0.824999988079071,0.4580000042915344,2.3489999771118164,16.243000030517578,342.95098876953125,-0.3659999966621399,7.894999980926514,8.027999877929688,0.41100001335144043,0.3659999966621399,0.0,0.26100000739097595,0.26100000739097595,8.196999549865723,4.056000232696533,0.18299999833106995,3.615000009536743,1.0,3.0,496.95001220703125,3334.6650390625,27.8360595703125,177.52999877929688,0.027109021320939064,544.0189819335938,5259373,938.3313089930348,-1.1227701516059099
83,0.3779999911785126,0.3779999911785126,0.0,0.8299999833106995,0.46700000762939453,2.3980000019073486,16.23200035095215,343.0069885253906,-0.3659999966621399,7.880000114440918,8.005999565124512,0.38199999928474426,0.3779999911785126,0.0,0.20499999821186066,0.20499999821186066,8.187999725341797,4.146999835968018,0.18299999833106995,3.6589999198913574,1.0,6.0,498.8500061035156,3332.9951171875,27.832351684570312,176.69000244140625,0.027109021320939064,543.9920043945312,5259786,938.3327140235258,30.158487910317977
84,0.09300000220537186,0.09300000220537186,0.0,0.09200000017881393,0.27799999713897705,1.6699999570846558,1.7020000219345093,356.9230041503906,0.0,6.788000106811523,2.7960000038146973,0.2930000126361847,0.09300000220537186,0.0,2.4059998989105225,2.4059998989105225,16.56800079345703,6.179999828338623,0.2930000126361847,0.0,1.0,30.0,219.4375,3140.125,27.489999771118164,132.10000610351562,0.01985139772295952,527.530029296875,5260024,938.3334192936968,60.491364108246245
85,0.2070000022649765,0.2070000022649765,0.0,0.18299999833106995,0.1860000044107437,1.7630000114440918,1.5829999446868896,356.9010009765625,-0.09200000017881393,6.796000003814697,2.696000099182129,0.3709999918937683,0.2070000022649765,0.0,2.2929999828338623,2.2929999828338623,16.437999725341797,6.211999893188477,0.1860000044107437,0.12999999523162842,3.0,32.0,223.7375030517578,3140.02490234375,27.489166259765625,132.39999389648438,0.01985139772295952,527.5900268554688,5260914,1876.6724653073043,-33.4914506646252
86,0.0,0.0,0.0,0.09200000017881393,0.1850000023841858,0.3319999873638153,9.420000076293945,364.3389892578125,0.0,3.124000072479248,1.6299999952316284,0.0,0.09300000220537186,0.0,0.5799999833106995,0.5799999833106995,23.26799964904785,4.306000232696533,0.39100000262260437,3.6489999294281006,3.0,21.0,218.8000030517578,3047.550048828125,27.2485408782959,108.125,0.03637515380978584,518.9409790039062,5261161,3753.3449284426215,51.525490072584155
87,0.0,0.0,0.0,0.18299999833106995,0.27799999713897705,0.20499999821186066,9.493000030517578,364.4670104980469,-0.09200000017881393,2.999000072479248,1.5,0.09300000220537186,0.0,0.0,0.46000000834465027,0.46000000834465027,23.29199981689453,4.302999973297119,0.26100000739097595,3.7219998836517334,4.0,12.0,220.33999633789062,3046.25,27.248708724975586,108.00499725341797,0.03637515380978584,518.8259887695312,5261162,6568.356737538442,-19.338255092201234
88,0.2070000022649765,0.2070000022649765,0.0,0.7639999985694885,0.5360000133514404,2.503000020980835,16.211999893188477,343.1180114746094,-0.41100001335144043,7.854000091552734,7.965000152587891,0.2070000022649765,0.46000000834465027,0.0,0.18299999833106995,0.18299999833106995,8.17300033569336,4.329999923706055,0.18299999833106995,3.752000093460083,1.0,10.0,502.6499938964844,3329.655029296875,27.824934005737305,175.00999450683594,0.027109021320939064,543.9390258789062,5261544,1876.676685834299,101.74082483834597
89,0.09200000017881393,0.09200000017881393,0.0,-0.2750000059604645,0.3659999966621399,0.41100001335144043,11.446000099182129,347.10198974609375,0.4729999899864197,8.041000366210938,8.998000144958496,0.09200000017881393,0.2070000022649765,0.0,1.6169999837875366,1.6169999837875366,9.897000312805176,7.132999897003174,2.49399995803833,0.0,2.0,19.0,246.91000366210938,3292.967529296875,27.708415985107422,161.23500061035156,0.036871202290058136,539.2990112304688,5263812,6568.414801971199,173.8119776906214
90,0.2750000059604645,0.2750000059604645,0.0,-0.1860000044107437,0.27799999713897705,0.550000011920929,11.243000030517578,347.3599853515625,0.39100000262260437,7.789000034332275,8.75,0.2750000059604645,0.2930000126361847,0.0,1.5720000267028809,1.5720000267028809,9.842000007629395,7.392000198364258,2.321000099182129,0.0,3.0,20.0,239.11000061035156,3289.467529296875,27.695083618164062,159.23500061035156,0.036871202290058136,539.0689697265625,5264361,938.3481859068452,88.29999891594098
91,0.18299999833106995,0.18299999833106995,0.0,-0.414000004529953,0.6679999828338623,1.309000015258789,0.8349999785423279,356.67999267578125,0.5389999747276306,6.86899995803833,1.8919999599456787,0.20499999821186066,0.18299999833106995,0.0,1.5880000591278076,1.5880000591278076,15.470999717712402,6.5960001945495605,0.8209999799728394,1.1089999675750732,2.0,27.0,263.802490234375,3144.02490234375,27.47998046875,134.25,0.027298659086227417,528.0960083007812,5265016,938.3502955965862,106.84977308129189
92,0.0,0.0,0.0,-0.46000000834465027,0.6159999966621399,1.1089999675750732,0.7639999985694885,356.5849914550781,0.5889999866485596,6.849999904632568,1.7020000219345093,0.0,0.3779999911785126,0.0,1.5290000438690186,1.5290000438690186,15.282999992370605,6.734000205993652,1.0269999504089355,1.3040000200271606,2.0,21.0,274.17999267578125,3147.235107421875,27.480897903442383,134.8074951171875,0.03989344835281372,528.2429809570312,5265809,1876.7055090907575,97.78734639879815
93,0.18299999833106995,0.18299999833106995,0.0,0.0,0.9279999732971191,0.7390000224113464,12.227999687194824,367.177001953125,0.09300000220537186,0.3779999911785126,1.1950000524520874,0.18299999833106995,0.2750000059604645,0.0,0.7049999833106995,0.7049999833106995,25.368000030517578,6.341000080108643,0.5580000281333923,5.546999931335449,3.0,29.0,223.28750610351562,3007.5,27.174062728881836,100.30000305175781,0.056622907519340515,515.9219970703125,5265810,938.3531061323993,104.46243634045452
94,0.09200000017881393,0.09200000017881393,0.0,0.0,0.9279999732971191,0.6480000019073486,12.319999694824219,367.25299072265625,0.12999999523162842,0.28999999165534973,1.2860000133514404,0.09200000017881393,0.18299999833106995,0.0,0.7459999918937683,0.7459999918937683,25.44700050354004,6.425000190734863,0.6480000019073486,5.464000225067139,1.0,30.0,221.72250366210938,3007.199951171875,27.167354583740234,100.0,0.056622907519340515,515.8350219726562,5265811,938.3531055132639,115.26068122907799
